tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
631	BOR006	1350.881	1351.182	0.301	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	mh	mh	mh
632	BOI049	1351.182	1351.995	0.813	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	e x x	e x x	e x x
633	BOI049	1353.482	1356.958	3.476	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	quindi:: diciamo dai: sessa:nta fino::	quindi:: diciamo dai: sessa:nta fino::	quindi diciamo dai sessanta fino
634	BOI049	1357.495	1358.628	1.133	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	ai novanta ecco	ai novanta ecco	ai novanta ecco
635	BOI049	1358.889	1359.789	0.9	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	0	(quest'è::)	(quest'è::)	quest'è::
636	BOI049	1360.669	1362.542	1.873	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	è la musica:: che ascolto	è la musica:: che ascolto	è la musica che ascolto
637	BOR006	1363.563	1364.146	0.583	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e::hm	e::hm	ehm
638	BOR006	1364.628	1368.206	3.578	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	più:: rece:nte immagino:: non molto:, un po' di meno	più:: rece:nte immagino:: non molto:, un po' di meno	più recente immagino non molto un po' di meno
639	BOI049	1368.348	1371.66	3.312	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	oddio:: m:h recente qua:nto c(io)[è]	oddio:: m:h recente qua:nto c(io)[è]	oddio mh recente quanto cioè
640	BOR006	1371.402	1372.697	1.295	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	[diciam]o dopo i nova:nta	[diciam]o dopo i nova:nta	diciamo dopo i novanta
641	BOI049	1372.799	1373.355	0.556	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	mhmh	mhmh	mhmh
642	BOI049	1373.494	1374.084	0.59	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	poco	poco	poco
643	BOI049	1374.848	1377.198	2.35	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	conosco po:co m:h perché poi	conosco po:co m:h perché poi	conosco poco mh perché poi
644	BOI049	1378.412	1384.298	5.886	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	12	uno rimane legato poi a:: alla musica:: con cui è cresciu:to e:::	uno rimane legato poi a:: alla musica:: con cui è cresciu:to e:::	uno rimane legato poi a alla musica con cui è cresciuto e
645	BOI049	1385.653	1386.19	0.537	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	sì	sì	sì
646	BOI049	1386.684	1387.468	0.784	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	m:::h	m:::h	mh
647	BOR006	1388.244	1388.623	0.379	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	(g)ià	(g)ià	già
648	BOI049	1388.775	1390.532	1.757	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	cose nuo:ve non::	cose nuo:ve non::	cose nuove non
649	BOI049	1392.236	1394.123	1.887	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	non so fammi qualche no:me magari::	non so fammi qualche no:me magari::	non so fammi qualche nome magari
650	BOR006	1394.442	1395.771	1.329	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	io pensavo::	io pensavo::	io pensavo
651	BOR006	1395.854	1397.756	1.902	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	ad esempio a:: i cantauto:ri	ad esempio a:: i cantauto:ri	ad esempio a i cantautori
652	BOR006	1397.976	1404.028	6.052	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	14	perché okay ci sono quelli: degli anni:: settanta, ottanta, novanta quindi:. de andré gucci:ni	perché okay ci sono quelli: degli anni:: settanta, ottanta, novanta quindi:. de andré gucci:ni	perché okay ci sono quelli degli anni settanta ottanta novanta quindi de andré guccini
653	BOI049	1404.222	1405.315	1.093	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	cantautori italiani	cantautori italiani	cantautori italiani
654	BOR006	1405.315	1405.692	0.377	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	sì	sì	sì
655	BOI049	1405.692	1405.913	0.221	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	ah	ah	ah
656	BOR006	1405.913	1406.89	0.977	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	dico: italia:ni	dico: italia:ni	dico italiani
657	BOR006	1407.197	1407.849	0.652	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	>però ad esempio<	>però ad esempio<	però ad esempio
658	BOR006	1407.96	1408.724	0.764	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	secondo me	secondo me	secondo me
659	BOR006	1408.814	1411.007	2.193	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	e:: segui: bersani magari?	e:: segui: bersani magari?	e segui bersani magari
660	BOI049	1411.68	1413.427	1.747	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	bersani:: lo conosco, sì	bersani:: lo conosco, sì	bersani lo conosco sì
661	BOI049	1414.377	1417.899	3.522	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	anche se:: m::h non sono proprio un fa::n però	anche se:: m::h non sono proprio un fa::n però	anche se mh non sono proprio un fan però
662	BOI049	1418.269	1418.728	0.459	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	eh beh	eh beh	eh beh
663	BOI049	1418.864	1420.895	2.031	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	è un bravo: cantautore °secondo me°	è un bravo: cantautore °secondo me°	è un bravo cantautore secondo me
664	BOR006	1420.895	1421.346	0.451	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	mhmh	mhmh	mhmh
665	BOI049	1422.219	1428.524	6.305	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	preferisco::: non so: m:h lucio da:lla oppure:: luca carbo:ni così	preferisco::: non so: m:h lucio da:lla oppure:: luca carbo:ni così	preferisco non so mh lucio dalla oppure luca carboni così
666	BOR006	1428.978	1429.614	0.636	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	okay	okay	okay
667	BOI049	1430.146	1434.175	4.029	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	vasco rossi quello però::: degli anni settanta, ottanta	vasco rossi quello però::: degli anni settanta, ottanta	vasco rossi quello però degli anni settanta ottanta
668	BOR006	1434.297	1435.599	1.302	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	sì il primo vasco	sì il primo vasco	sì il primo vasco
669	BOI049	1435.599	1436.463	0.864	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	esatto sì	esatto sì	esatto sì
670	BOR006	1437.855	1440.693	2.838	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	e:: cosa ne che cosa ne pe:nsi invece di cremoni:ni?	e:: cosa ne che cosa ne pe:nsi invece di cremoni:ni?	e cosa ne che cosa ne pensi invece di cremonini
671	BOI049	1442.018	1443.737	1.719	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	m::h non è il mio genere	m::h non è il mio genere	mh non è il mio genere
672	BOR006	1443.737	1444.3	0.563	True	0	0	0	0	0	0	False	False	False	False	False		0	1	0	1	((ride)) sì	{ride} sì	{ride} sì
673	BOI049	1444.3	1447.3	3.0	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	c(io)è lui è bra:vo e::h per non m:h	c(io)è lui è bra:vo e::h per non m:h	cioè lui è bravo eh per non mh
674	BOI049	1448.373	1449.613	1.24	True	0	0	0	0	0	0	False	False	False	False	False		0	1	0	3	non lo asco:lto ((ride))	non lo asco:lto {ride}	non lo ascolto {ride}
675	BOR006	1449.613	1449.949	0.336	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	mhmh	mhmh	mhmh
676	BOR006	1451.837	1454.704	2.867	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	poi e:: mi sono dimenticato di chiedertelo pri:ma	poi e:: mi sono dimenticato di chiedertelo pri:ma	poi e mi sono dimenticato di chiedertelo prima
677	BOR006	1455.241	1457.005	1.764	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	e:: s~ se hai prese:nte	e:: s~ se hai prese:nte	e s~ se hai presente
678	BOR006	1457.193	1458.579	1.386	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	le:: le lumina:rie	le:: le lumina:rie	le le luminarie
679	BOR006	1458.718	1461.728	3.01	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	9	che mettono sempre in via d'azeglio da: da qualche a:nno	che mettono sempre in via d'azeglio da: da qualche a:nno	che mettono sempre in via d'azeglio da da qualche anno
680	BOI049	1461.921	1462.27	0.349	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	s[ì]	s[ì]	sì
681	BOR006	1462.176	1465.441	3.265	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	[la] parte con i testi delle:: dei cantau[tori] bologne:si	[la] parte con i testi delle:: dei cantau[tori] bologne:si	la parte con i testi delle dei cantautori bolognesi
682	BOI049	1464.491	1464.722	0.231	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	[ah]	[ah]	ah
683	BOR006	1466.646	1467.042	0.396	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	[x]	[x]	x
684	BOI049	1466.646	1467.042	0.396	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	[sì]	[sì]	sì
685	BOR006	1467.502	1468.207	0.705	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	li hai visti?	li hai visti?	li hai visti
686	BOI049	1468.871	1469.343	0.472	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	sì sì	sì sì	sì sì
687	BOR006	1470.437	1472.54	2.103	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	7	e::h secondo me è molto cari:no (.) m::h	e::h secondo me è molto cari:no {P} m::h	eh secondo me è molto carino {P} mh
688	BOI049	1472.54	1473.207	0.667	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	bello sì	bello sì	bello sì
689	BOI049	1474.613	1479.494	4.881	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	13	poi so che:: m:h quando è morto lucio dalla mandavano:: le sue canzo:ni:	poi so che:: m:h quando è morto lucio dalla mandavano:: le sue canzo:ni:	poi so che mh quando è morto lucio dalla mandavano le sue canzoni
690	BOR006	1480.551	1481.532	0.981	True	0	0	0	0	0	0	False	False	False	False	False		0	1	0	2	eh gia ((ride))	eh gia {ride}	eh gia {ride}
691	BOR006	1482.189	1484.444	2.255	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	io sono stato alla:: alla casa di lucio dalla	io sono stato alla:: alla casa di lucio dalla	io sono stato alla alla casa di lucio dalla
692	BOI049	1484.776	1485.021	0.245	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	ah	ah	ah
693	BOR006	1485.603	1488.681	3.078	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	8	(to) >con la< con la scuola abbiamo fatto:: un'usci:ta	(to) >con la< con la scuola abbiamo fatto:: un'usci:ta	to con la con la scuola abbiamo fatto un'usci:ta
694	BOR006	1488.981	1490.269	1.288	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	è stato molto molto be:llo	è stato molto molto be:llo	è stato molto molto bello
695	BOI049	1490.39	1490.654	0.264	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	sì	sì	sì
696	BOR006	1490.654	1494.014	3.36	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	8	c'erano anche musicisti che suona:vano >proprio< nel suo salo:tto::	c'erano anche musicisti che suona:vano >proprio< nel suo salo:tto::	c'erano anche musicisti che suonavano proprio nel suo salotto
697	BOI049	1494.014	1494.272	0.258	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	ah	ah	ah
698	BOR006	1494.581	1494.89	0.309	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	[molto]	[molto]	molto
699	BOI049	1494.61	1496.508	1.898	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	[s~] sei stato proprio: dentro	[s~] sei stato proprio: dentro	s~ sei stato proprio dentro
700	BOR006	1496.508	1496.791	0.283	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	sì	sì	sì
701	BOI049	1496.791	1497.417	0.626	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	(dentro a x)	(dentro a x)	dentro a x
702	BOR006	1498.3	1498.89	0.59	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	molto b[ell(o)]	molto b[ell(o)]	molto bello
703	BOI049	1498.724	1501.879	3.155	True	0	0	0	0	0	0	False	False	False	False	False		1	0	1	9	[ah i]o l'ho vista solo:: da fuori (.) °che dentro:: m:h°	[ah i]o l'ho vista solo:: da fuori {P} °che dentro:: m:h°	ah io l'ho vista solo da fuori {P} che dentro mh
704	BOR006	1502.716	1503.089	0.373	True	0	0	0	0	0	0	False	False	False	False	False		0	1	0	0	((ride))	{ride}	{ride}
705	BOI049	1503.11	1504.101	0.991	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	non ci sono mai stato	non ci sono mai stato	non ci sono mai stato
706	BOR006	1504.582	1505.846	1.264	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	sai era:: c(io)è	sai era:: c(io)è	sai era cioè
707	BOR006	1506.015	1507.708	1.693	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	l~ la ca:sa era piccoli:na	l~ la ca:sa era piccoli:na	l~ la casa era piccolina
708	BOR006	1508.319	1511.618	3.299	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	tutto somma:to però m:h piena di oggetti stra:ni::	tutto somma:to però m:h piena di oggetti stra:ni::	tutto sommato però mh piena di oggetti strani
709	BOR006	1512.332	1512.862	0.53	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e:::	e:::	e
710	BOR006	1513.297	1513.639	0.342	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	c(io)è	c(io)è	cioè
711	BOR006	1513.73	1516.541	2.811	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	x cimeli musica:li:: oppure::	x cimeli musica:li:: oppure::	x cimeli musicali oppure
712	BOR006	1517.254	1519.522	2.268	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	maschere di altre culture::	maschere di altre culture::	maschere di altre culture
713	BOR006	1519.774	1522.41	2.636	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	(tu)tta una serie: di cose molto bizzarre	(tu)tta una serie: di cose molto bizzarre	tutta una serie di cose molto bizzarre
714	BOR006	1523.449	1528.756	5.307	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	13	a invece scusa tornando:: sulla musica, se vai:: ai conce:rti o anda:vi prima	a invece scusa tornando:: sulla musica, se vai:: ai conce:rti o anda:vi prima	a invece scusa tornando sulla musica se vai ai concerti o andavi prima
715	BOI049	1529.157	1530.053	0.896	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	anda:vo sì	anda:vo sì	andavo sì
716	BOI049	1530.904	1531.184	0.28	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	x	x	x
717	BOI049	1531.645	1532.714	1.069	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	son stato::	son stato::	son stato
718	BOI049	1532.976	1534.804	1.828	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	ho visto i rem alla e::	ho visto i rem alla e::	ho visto i rem alla e
719	BOI049	1535.53	1538.689	3.159	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	e::h allo sta:dio quando: son venuti qua::	e::h allo sta:dio quando: son venuti qua::	eh allo stadio quando son venuti qua
720	BOI049	1539.023	1540.508	1.485	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	2	ne:~ nel e:	ne:~ nel e:	ne:~ nel e
721	BOI049	1541.669	1544.012	2.343	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	qualche decenn(i)o fa m:h nel e::	qualche decenn(i)o fa m:h nel e::	qualche decennio fa mh nel e
722	BOI049	1545.995	1547.717	1.722	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	negli anni nova:nta, sì	negli anni nova:nta, sì	negli anni novanta sì
723	BOR006	1547.778	1548.086	0.308	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	ah	ah	ah
724	BOR006	1548.278	1549.991	1.713	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	4	quello l'avrei voluto vede:re °sì°	quello l'avrei voluto vede:re °sì°	quello l'avrei voluto vedere sì
725	BOI049	1550.172	1551.486	1.314	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	dato un bel conce:rto	dato un bel conce:rto	dato un bel concerto
726	BOI049	1552.966	1556.39	3.424	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	poi:: altri concerti di:: di gruppi:::: mh	poi:: altri concerti di:: di gruppi:::: mh	poi altri concerti di di gruppi mh
727	BOI049	1556.966	1558.164	1.198	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	sconosciuti	sconosciuti	sconosciuti
728	BOR006	1558.932	1559.176	0.244	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	mh	mh	mh
729	BOI049	1559.176	1560.213	1.037	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	2	non molto famo:~	non molto famo:~	non molto famo:~
730	BOI049	1560.532	1562.623	2.091	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	ah poi ho visto:: patty smith	ah poi ho visto:: patty smith	ah poi ho visto patty smith
731	BOR006	1562.976	1563.343	0.367	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	ah	ah	ah
732	BOI049	1563.444	1564.735	1.291	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	qui in piazza maggio:re	qui in piazza maggio:re	qui in piazza maggiore
733	BOI049	1567.718	1569.121	1.403	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	e:::: m:h	e:::: m:h	e mh
734	BOI049	1569.702	1572.225	2.523	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	sì nomi famo:si:: que:sti::	sì nomi famo:si:: que:sti::	sì nomi famosi questi
735	BOR006	1573.044	1573.671	0.627	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	beh dai (non)	beh dai (non)	beh dai non
736	BOI049	1573.799	1575.06	1.261	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	vasco rossi °sì°	vasco rossi °sì°	vasco rossi sì
737	BOR006	1576.539	1577.343	0.804	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	solo a bologna?	solo a bologna?	solo a bologna
738	BOI049	1577.647	1578.223	0.576	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	a bologna	a bologna	a bologna
739	BOI049	1581.23	1585.27	4.04	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	13	poi:: i gruppi che piacciono a me non sono:: molto famo:si ecco: m:h	poi:: i gruppi che piacciono a me non sono:: molto famo:si ecco: m:h	poi i gruppi che piacciono a me non sono molto famosi ecco mh
740	BOI049	1585.689	1586.352	0.663	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	°quindi e:°	°quindi e:°	quindi e
741	BOI049	1586.731	1589.933	3.202	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	però non direbbero:: non ti direbbero nie:nte	però non direbbero:: non ti direbbero nie:nte	però non direbbero non ti direbbero niente
742	BOR006	1590.201	1590.579	0.378	True	0	0	0	0	0	0	False	False	False	False	False		0	1	0	0	((espira rumorosamente))	{espira_rumorosamente}	{espira_rumorosamente}
743	BOR006	1590.734	1592.581	1.847	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	ah se vuoi puoi farmi anche dei nomi e::	ah se vuoi puoi farmi anche dei nomi e::	ah se vuoi puoi farmi anche dei nomi e
744	BOI049	1593.896	1595.911	2.015	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	beh ho visto i lemon heads e:	beh ho visto i lemon heads e:	beh ho visto i lemon heads e
745	BOR006	1595.911	1597.809	1.898	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	i lemon heads ho [prese:nte sì] sì	i lemon heads ho [prese:nte sì] sì	i lemon heads ho presente sì sì
746	BOI049	1596.563	1597.441	0.878	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	[ah li cono:sci?]	[ah li cono:sci?]	ah li conosci
747	BOI049	1597.809	1598.167	0.358	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	a:h	a:h	ah
748	BOI049	1598.411	1599.872	1.461	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	(x junior)	(x junior)	x junior
749	BOR006	1600.656	1600.804	0.148	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	mh	mh	mh
750	BOR006	1601.22	1606.26	5.04	True	0	0	0	0	0	0	False	False	False	False	True		0	0	0	19	nasor me li ricordo perché li avevi tu sul pc se n[on sbaglio] quindi me li ricordo da te	nasor me li ricordo perché li avevi tu sul pc se n[on sbaglio] quindi me li ricordo da te	nasor me li ricordo perché li avevi tu sul pc se non sbaglio quindi me li ricordo da te
751	BOI049	1607.395	1609.678	2.283	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	sì questi gruppi qui:: indie rock	sì questi gruppi qui:: indie rock	sì questi gruppi qui indie rock
752	BOR006	1610.123	1610.511	0.388	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	mhmh	mhmh	mhmh
753	BOR006	1612.049	1614.65	2.601	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	però dai come conce:rti un po' ne hai vi:sti comunque	però dai come conce:rti un po' ne hai vi:sti comunque	però dai come concerti un po' ne hai visti comunque
754	BOI049	1614.65	1615.503	0.853	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	sì °sì sì°	sì °sì sì°	sì sì sì
755	BOR006	1616.559	1619.524	2.965	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	11	e: va bene e~ >allora< chiudiamo con: e: con il cinema	e: va bene e~ >allora< chiudiamo con: e: con il cinema	e va bene e~ allora chiudiamo con e con il cinema
756	BOR006	1620.953	1621.323	0.37	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	anche	anche	anche
757	BOR006	1622.09	1622.792	0.702	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e:::hm	e:::hm	ehm
758	BOR006	1623.212	1625.753	2.541	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	anzitutto che tipo di film ti piacciono?	anzitutto che tipo di film ti piacciono?	anzitutto che tipo di film ti piacciono
759	BOI049	1626.623	1628.903	2.28	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	a ma piace::::	a ma piace::::	a ma piace
760	BOI049	1629.309	1634.72	5.411	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	9	piacciono: tutti i ge:neri e:hm °quindi° dall'horro:r fino alla commedia:::	piacciono: tutti i ge:neri e:hm °quindi° dall'horro:r fino alla commedia:::	piacciono tutti i generi ehm quindi dall'horro:r fino alla commedia
761	BOI049	1634.962	1638.049	3.087	True	0	0	0	0	0	0	False	False	False	False	True	762=0.408	0	0	0	9	non mi piacciono i film e: roma:ntici con i:	non mi piacciono i film e: roma:ntici con i:	non mi piacciono i film e romantici con i
762	BOR006	1637.178	1637.586	0.408	True	0	0	0	0	0	0	False	False	False	False	True	761=0.408	0	1	0	0	((ride))	{ride}	{ride}
763	BOI049	1639.662	1641.82	2.158	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	(°solo°) o i musical e: m:h	(°solo°) o i musical e: m:h	solo o i musical e mh
764	BOI049	1642.168	1643.609	1.441	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	non mi piacciono tanto::	non mi piacciono tanto::	non mi piacciono tanto
765	BOR006	1643.845	1644.184	0.339	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	m:h	m:h	mh
766	BOR006	1645.724	1648.484	2.76	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	e e: (mag)ari preferisci::	e e: (mag)ari preferisci::	e e magari preferisci
767	BOR006	1648.916	1649.781	0.865	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	la fiction?	la fiction?	la fiction
768	BOR006	1649.926	1652.705	2.779	True	0	0	0	0	0	0	False	False	False	False	False		0	0	1	5	tipo magari: l'horror e:, la fantasci[enza::]	tipo magari: l'horror e:, la fantasci[enza::]	tipo magari l'horror e la fantascienza
769	BOI049	1652.01	1654.781	2.771	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	[sì horror, f]antascienza, il thriller e:,	[sì horror, f]antascienza, il thriller e:,	sì horror fantascienza il thriller e
770	BOI049	1655.058	1657.123	2.065	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	questi sono i miei preferi:ti °secondo me°	questi sono i miei preferi:ti °secondo me°	questi sono i miei preferiti secondo me
771	BOR006	1657.191	1657.486	0.295	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	mh	mh	mh
772	BOI049	1658.177	1660.077	1.9	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	e::hm poi mi piacciono anche::	e::hm poi mi piacciono anche::	ehm poi mi piacciono anche
773	BOI049	1660.832	1664.083	3.251	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	le comme:die tipo:: woody alle::n e:	le comme:die tipo:: woody alle::n e:	le commedie tipo woody allen e
774	BOI049	1665.005	1666.752	1.747	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	monty python e::	monty python e::	monty python e
775	BOI049	1670.589	1670.959	0.37	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	sì	sì	sì
776	BOR006	1671.738	1673.559	1.821	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	e:: più o meno, di che a:nni?	e:: più o meno, di che a:nni?	e più o meno di che anni
777	BOR006	1674.751	1675.514	0.763	True	0	0	0	0	0	0	False	False	False	False	True	778=0.080	0	0	0	1	quale::	quale::	quale
778	BOI049	1675.434	1682.975	7.541	True	0	0	0	0	0	0	False	False	False	False	True	777=0.080,779=0.363	0	0	0	15	il mio:: periodo preferito sono:: il cinema italiano dei: degli anni sessa:nta, sicuramen~ [sessa]nta, setta:nta	il mio:: periodo preferito sono:: il cinema italiano dei: degli anni sessa:nta, sicuramen~ [sessa]nta, setta:nta	il mio periodo preferito sono il cinema italiano dei degli anni sessanta sicuramen~ sessanta settanta
779	BOR006	1681.616	1681.979	0.363	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	[mhmh]	[mhmh]	mhmh
780	BOR006	1684.588	1685.007	0.419	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	eh sì	eh sì	eh sì
781	BOI049	1685.346	1689.779	4.433	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	che lì:: eravamo: proprio:: dei maestri, ci hanno copiato proprio:	che lì:: eravamo: proprio:: dei maestri, ci hanno copiato proprio:	che lì eravamo proprio dei maestri ci hanno copiato proprio
782	BOI049	1690.032	1691.891	1.859	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	ancora oggi ci copiano	ancora oggi ci copiano	ancora oggi ci copiano
