id,upos,form,context,Clitic,Definite,Degree,Gender,Mood,NumType,Number,Person,Poss,PronType,Tense,VerbForm
21:8,PRON,li,un buon rapporto li conoscete bene,,,,Masc,,,Plur,3,,Prs,,
21:9,VERB,conoscete,buon rapporto li conoscete bene,,,,,Ind,,Plur,2,,,Pres,Fin
21:10,ADV,bene,rapporto li conoscete bene,,,,,,,,,,,,
22:1,INTJ,si,si cioè diciamo che,,,,,,,,,,,,
22:2,CCONJ,cioè,si cioè diciamo che io,,,,,,,,,,,,
22:3,VERB,diciamo,si cioè diciamo che io ho,,,,,Imp,,Plur,1,,,Pres,Fin
22:4,SCONJ,che,si cioè diciamo che io ho sempre,,,,,,,,,,,,
22:5,PRON,io,cioè diciamo che io ho sempre vissuto,,,,,,,Sing,1,,Prs,,
22:6,AUX,ho,diciamo che io ho sempre vissuto fin,,,,,Ind,,Sing,1,,,Pres,Fin
22:7,ADV,sempre,che io ho sempre vissuto fin da,,,,,,,,,,,,
22:8,VERB,vissuto,io ho sempre vissuto fin da piccola,,,,Masc,,,Sing,,,,Past,Part
22:9,ADP,fin,ho sempre vissuto fin da piccola con,,,,,,,,,,,,
22:10,ADP,da,sempre vissuto fin da piccola con loro,,,,,,,,,,,,
22:11,ADJ,piccola,vissuto fin da piccola con loro perché,,,,Fem,,,Sing,,,,,
22:12,ADP,con,fin da piccola con loro perché fan,,,,,,,,,,,,
22:13,PRON,loro,da piccola con loro perché fan parte,,,,,,,Plur,3,,Prs,,
22:14,SCONJ,perché,piccola con loro perché fan parte di,,,,,,,,,,,,
22:15,VERB,fan,con loro perché fan parte di la,,,,,Ind,,Plur,3,,,Pres,Fin
22:16,NOUN,parte,loro perché fan parte di la mia,,,,Fem,,,Sing,,,,,
22:17,ADP,di,perché fan parte di la mia famiglia,,,,,,,,,,,,
22:18,DET,la,fan parte di la mia famiglia,,Def,,Fem,,,Sing,,,Art,,
22:19,DET,mia,parte di la mia famiglia,,,,Fem,,,Sing,,Yes,Prs,,
22:20,NOUN,famiglia,di la mia famiglia,,,,Fem,,,Sing,,,,,
23:1,ADV,non,non sono paren~ cioè,,,,,,,,,,Neg,,
23:2,VERB,sono,non sono paren~ cioè non,,,,,Ind,,Plur,3,,,Pres,Fin
23:3,X,paren~,non sono paren~ cioè non è,,,,,,,,,,,,
23:4,CCONJ,cioè,non sono paren~ cioè non è una,,,,,,,,,,,,
23:5,ADV,non,sono paren~ cioè non è una parentela,,,,,,,,,,Neg,,
23:6,VERB,è,paren~ cioè non è una parentela di,,,,,Ind,,Sing,3,,,Pres,Fin
23:7,DET,una,cioè non è una parentela di primo,,Ind,,Fem,,,Sing,,,Art,,
23:8,NOUN,parentela,non è una parentela di primo grado,,,,Fem,,,Sing,,,,,
23:9,ADP,di,è una parentela di primo grado ma,,,,,,,,,,,,
23:10,NUM,primo,una parentela di primo grado ma comunque,,,,Masc,,Ord,Sing,,,,,
23:11,NOUN,grado,parentela di primo grado ma comunque di,,,,Masc,,,Sing,,,,,
23:12,CCONJ,ma,di primo grado ma comunque di secron~,,,,,,,,,,,,
23:13,CCONJ,comunque,primo grado ma comunque di secron~ di,,,,,,,,,,,,
23:14,ADP,di,grado ma comunque di secron~ di secondo,,,,,,,,,,,,
23:15,X,secron~,ma comunque di secron~ di secondo grado,,,,,,,,,,,,
23:16,ADP,di,comunque di secron~ di secondo grado,,,,,,,,,,,,
23:17,NUM,secondo,di secron~ di secondo grado,,,,,,,,,,,,
23:18,NOUN,grado,secron~ di secondo grado,,,,Masc,,,Sing,,,,,
24:1,CCONJ,quindi,quindi i figli hanno,,,,,,,,,,,,
24:2,DET,i,quindi i figli hanno la,,Def,,Masc,,,Plur,,,Art,,
24:3,NOUN,figli,quindi i figli hanno la mia,,,,Masc,,,Plur,,,,,
24:4,VERB,hanno,quindi i figli hanno la mia stessa,,,,,Ind,,Plur,3,,,Pres,Fin
24:5,DET,la,i figli hanno la mia stessa età,,Def,,Fem,,,Sing,,,Art,,
24:6,DET,mia,figli hanno la mia stessa età o,,,,Fem,,,Sing,,Yes,Prs,,
24:7,DET,stessa,hanno la mia stessa età o mh,,,,,,,,,,Dem,,
24:8,NOUN,età,la mia stessa età o mh siamo,,,,Fem,,,,,,,,
24:9,CCONJ,o,mia stessa età o mh siamo comunque,,,,,,,,,,,,
24:10,INTJ,mh,stessa età o mh siamo comunque coetanei,,,,,,,,,,,,
24:11,VERB,siamo,età o mh siamo comunque coetanei,,,,,Ind,,Plur,1,,,Pres,Fin
24:12,ADV,comunque,o mh siamo comunque coetanei,,,,,,,,,,,,
24:13,ADJ,coetanei,mh siamo comunque coetanei,,,,,Cnd,,Sing,1,,,Pres,Fin
25:1,VERB,abbiamo,abbiamo sempre giocato insieme,,,,,Imp,,Plur,1,,,Pres,Fin
25:2,ADV,sempre,abbiamo sempre giocato insieme fin,,,,,,,,,,,,
25:3,VERB,giocato,abbiamo sempre giocato insieme fin da,,,,Masc,,,Sing,,,,Past,Part
25:4,ADV,insieme,abbiamo sempre giocato insieme fin da piccoli,,,,,,,,,,,,
25:5,ADP,fin,sempre giocato insieme fin da piccoli anche,,,,,,,,,,,,
25:6,ADP,da,giocato insieme fin da piccoli anche se,,,,,,,,,,,,
25:7,ADJ,piccoli,insieme fin da piccoli anche se non,,,,Masc,,,Plur,,,,,
25:8,ADV,anche,fin da piccoli anche se non c',,,,,,,,,,,,
25:9,SCONJ,se,da piccoli anche se non c' è,,,,,,,,,,,,
25:10,ADV,non,piccoli anche se non c' è un,,,,,,,,,,Neg,,
25:11,PRON,c',anche se non c' è un rapporto,,,,,,,Plur,1,,Prs,,
25:12,VERB,è,se non c' è un rapporto proprio,,,,,Ind,,Sing,3,,,Pres,Fin
25:13,DET,un,non c' è un rapporto proprio mh,,Ind,,Masc,,,Sing,,,Art,,
25:14,NOUN,rapporto,c' è un rapporto proprio mh stretto,,,,Masc,,,Sing,,,,,
25:15,ADV,proprio,è un rapporto proprio mh stretto di,,,,,,,,,,,,
25:16,INTJ,mh,un rapporto proprio mh stretto di parentela,,,,,,,,,,,,
25:17,ADJ,stretto,rapporto proprio mh stretto di parentela ma,,,,Masc,,,Sing,,,,,
25:18,ADP,di,proprio mh stretto di parentela ma più,,,,,,,,,,,,
25:19,NOUN,parentela,mh stretto di parentela ma più di,,,,Fem,,,Sing,,,,,
25:20,CCONJ,ma,stretto di parentela ma più di convenevoli,,,,,,,,,,,,
25:21,ADV,più,di parentela ma più di convenevoli e,,,,,,,,,,,,
25:22,ADP,di,parentela ma più di convenevoli e okay,,,,,,,,,,,,
25:23,NOUN,convenevoli,ma più di convenevoli e okay però,,,,Masc,,,Plur,,,,,
25:24,CCONJ,e,più di convenevoli e okay però comunque,,,,,,,,,,,,
25:25,INTJ,okay,di convenevoli e okay però comunque è,,,,,,,,,,,,
25:26,CCONJ,però,convenevoli e okay però comunque è cioè,,,,,,,,,,,,
25:27,CCONJ,comunque,e okay però comunque è cioè un',,,,,,,,,,,,
25:28,VERB,è,okay però comunque è cioè un' atmosfera,,,,,Ind,,Sing,3,,,Pres,Fin
25:29,CCONJ,cioè,però comunque è cioè un' atmosfera familiare,,,,,,,,,,,,Inf
25:30,DET,un',comunque è cioè un' atmosfera familiare x,,Ind,,Fem,,,Sing,,,Art,,
25:31,NOUN,atmosfera,è cioè un' atmosfera familiare x sì,,,,Fem,,,Sing,,,,,
25:32,ADJ,familiare,cioè un' atmosfera familiare x sì sì,,,,,,,,,,,,Inf
25:33,X,x,un' atmosfera familiare x sì sì sì,,,,,,,,,,,,
25:34,INTJ,sì,atmosfera familiare x sì sì sì sì,,,,,,,,,,,,
25:35,INTJ,sì,familiare x sì sì sì sì certo,,,,,,,,,,,,
25:36,INTJ,sì,x sì sì sì sì certo cioè,,,,,,,,,,,,
25:37,INTJ,sì,sì sì sì sì certo cioè non,,,,,,,,,,,,
25:38,ADJ,certo,sì sì sì certo cioè non stia,,,,,,,,,,,,
25:39,CCONJ,cioè,sì sì certo cioè non stia cioè,,,,,,,,,,,,
25:40,ADV,non,sì certo cioè non stia cioè non,,,,,,,,,,Neg,,
25:41,X,stia,certo cioè non stia cioè non festeggiamo,,,,,,,,,,,,
25:42,CCONJ,cioè,cioè non stia cioè non festeggiamo feste,,,,,,,,,,,,
25:43,ADV,non,non stia cioè non festeggiamo feste insieme,,,,,,,,,,Neg,,
25:44,VERB,festeggiamo,stia cioè non festeggiamo feste insieme,,,,,Imp,,Plur,1,,,Pres,Fin
25:45,NOUN,feste,cioè non festeggiamo feste insieme,,,,Fem,,,Plur,,,,,
25:46,ADV,insieme,non festeggiamo feste insieme,,,,,,,,,,,,
26:1,ADV,non,non stiamo molto insieme,,,,,,,,,,Neg,,
26:2,VERB,stiamo,non stiamo molto insieme,,,,,Ind,,Plur,1,,,Pres,Fin
26:3,ADV,molto,non stiamo molto insieme,,,,,,,,,,,,
26:4,ADV,insieme,non stiamo molto insieme,,,,,,,,,,,,
27:1,ADP,in,in generale però se,,,,,,,,,,,,
27:2,NOUN,generale,in generale però se ci,,,,Masc,,,Sing,,,,,
27:3,CCONJ,però,in generale però se ci incontriamo,,,,,,,,,,,,
27:4,SCONJ,se,in generale però se ci incontriamo fuori,,,,,,,,,,,,
27:5,PRON,ci,generale però se ci incontriamo fuori da,,,,,,,Plur,1,,Prs,,
27:6,VERB,incontriamo,però se ci incontriamo fuori da casa,,,,,Ind,,Plur,1,,,Pres,Fin
27:7,ADV,fuori,se ci incontriamo fuori da casa ci,,,,,,,,,,,,
27:8,ADP,da,ci incontriamo fuori da casa ci salutiamo,,,,,,,,,,,,
27:9,NOUN,casa,incontriamo fuori da casa ci salutiamo ci,,,,Fem,,,Sing,,,,,
27:10,PRON,ci,fuori da casa ci salutiamo ci chiediamo,,,,,,,Plur,1,,Prs,,
27:11,VERB,salutiamo,da casa ci salutiamo ci chiediamo come,,,,,Ind,,Plur,1,,,Pres,Fin
27:12,PRON,ci,casa ci salutiamo ci chiediamo come stiamo,,,,,,,Plur,1,,Prs,,
27:13,VERB,chiediamo,ci salutiamo ci chiediamo come stiamo e,,,,,Ind,,Plur,1,,,Pres,Fin
27:14,SCONJ,come,salutiamo ci chiediamo come stiamo e sì,,,,,,,,,,,,
27:15,VERB,stiamo,ci chiediamo come stiamo e sì a,,,,,Ind,,Plur,1,,,Pres,Fin
27:16,CCONJ,e,chiediamo come stiamo e sì a la,,,,,,,,,,,,
27:17,INTJ,sì,come stiamo e sì a la fine,,,,,,,,,,,,
27:18,ADP,a,stiamo e sì a la fine è,,,,,,,,,,,,
27:19,DET,la,e sì a la fine è un,,Def,,Fem,,,Sing,,,Art,,
27:20,NOUN,fine,sì a la fine è un rapporto,,,,Fem,,,Sing,,,,,
27:21,VERB,è,a la fine è un rapporto mh,,,,,Ind,,Sing,3,,,Pres,Fin
27:22,DET,un,la fine è un rapporto mh amichevole,,Ind,,Masc,,,Sing,,,Art,,
27:23,NOUN,rapporto,fine è un rapporto mh amichevole,,,,Masc,,,Sing,,,,,
27:24,INTJ,mh,è un rapporto mh amichevole,,,,,,,,,,,,
27:25,ADJ,amichevole,un rapporto mh amichevole,,,,Fem,,,Plur,,,,,
28:1,INTJ,okay,okay sicuramente non,,,,,,,,,,,,
28:2,ADV,sicuramente,okay sicuramente non,,,,,,,,,,,,
28:3,ADV,non,okay sicuramente non,,,,,,,,,,Neg,,
29:1,ADV,non,non portiamo rancore o,,,,,,,,,,Neg,,
29:2,VERB,portiamo,non portiamo rancore o okay,,,,,Ind,,Plur,1,,,Pres,Fin
29:3,NOUN,rancore,non portiamo rancore o okay,,,,Masc,,,Sing,,,,,
29:4,CCONJ,o,non portiamo rancore o okay,,,,,,,,,,,,
29:5,NOUN,okay,portiamo rancore o okay,,,,,,,,,,,,
30:1,CCONJ,e,e qual è la,,,,,,,,,,,,
30:2,PRON,qual,e qual è la tua,,,,Masc,,,Sing,3,,Prs,,
30:3,VERB,è,e qual è la tua stanza,,,,,Ind,,Sing,3,,,Pres,Fin
30:4,DET,la,e qual è la tua stanza preferita,,Def,,Fem,,,Sing,,,Art,,
30:5,DET,tua,qual è la tua stanza preferita in,,,,Fem,,,Sing,,Yes,Prs,,
30:6,NOUN,stanza,è la tua stanza preferita in la,,,,Fem,,,Sing,,,,,
30:7,VERB,preferita,la tua stanza preferita in la tua,,,,Fem,,,Sing,,,,,
30:8,ADP,in,tua stanza preferita in la tua casa,,,,,,,,,,,,
30:9,DET,la,stanza preferita in la tua casa,,Def,,Fem,,,Sing,,,Art,,
30:10,DET,tua,preferita in la tua casa,,,,Fem,,,Sing,,Yes,Prs,,
30:11,NOUN,casa,in la tua casa,,,,Fem,,,Sing,,,,,
31:1,DET,la,la mia stanza preferita,,Def,,Fem,,,Sing,,,Art,,
31:2,DET,mia,la mia stanza preferita,,,,Fem,,,Sing,,Yes,Prs,,
31:3,NOUN,stanza,la mia stanza preferita,,,,Fem,,,Sing,,,,,
31:4,VERB,preferita,la mia stanza preferita,,,,Fem,,,Sing,,,,,
32:1,INTJ,ah,ah in realtà una,,,,,,,,,,,,
32:2,ADP,in,ah in realtà una volta,,,,,,,,,,,,
32:3,NOUN,realtà,ah in realtà una volta era,,,,Fem,,,,,,,,
32:4,DET,una,ah in realtà una volta era il,,Ind,,Fem,,,Sing,,,Art,,
32:5,NOUN,volta,in realtà una volta era il bagno,,,,Fem,,,Sing,,,,,
32:6,VERB,era,realtà una volta era il bagno ma,,,,,Ind,,Sing,3,,,Imp,Fin
32:7,DET,il,una volta era il bagno ma perché,,Def,,Masc,,,Sing,,,Art,,
32:8,NOUN,bagno,volta era il bagno ma perché è,,,,Masc,,,Sing,,,,,
32:9,CCONJ,ma,era il bagno ma perché è la,,,,,,,,,,,,
32:10,SCONJ,perché,il bagno ma perché è la parte,,,,,,,,,,,,
32:11,VERB,è,bagno ma perché è la parte più,,,,,Ind,,Sing,3,,,Pres,Fin
32:12,DET,la,ma perché è la parte più piccola,,Def,,Fem,,,Sing,,,Art,,
32:13,NOUN,parte,perché è la parte più piccola di,,,,Fem,,,Sing,,,,,
32:14,ADV,più,è la parte più piccola di la,,,,,,,,,,,,
32:15,ADJ,piccola,la parte più piccola di la casa,,,,Fem,,,Sing,,,,,
32:16,ADP,di,parte più piccola di la casa e,,,,,,,,,,,,
32:17,DET,la,più piccola di la casa e si,,Def,,Fem,,,Sing,,,Art,,
32:18,NOUN,casa,piccola di la casa e si riscalda,,,,Fem,,,Sing,,,,,
32:19,CCONJ,e,di la casa e si riscalda prima,,,,,,,,,,,,
32:20,PRON,si,la casa e si riscalda prima e,,,,,,,,3,,Prs,,
32:21,VERB,riscalda,casa e si riscalda prima e quindi,,,,,Ind,,Sing,3,,,Pres,Fin
32:22,ADV,prima,e si riscalda prima e quindi anche,,,,,,,,,,,,
32:23,CCONJ,e,si riscalda prima e quindi anche in,,,,,,,,,,,,
32:24,CCONJ,quindi,riscalda prima e quindi anche in inverno,,,,,,,,,,,,
32:25,ADV,anche,prima e quindi anche in inverno ho,,,,,,,,,,,,
32:26,ADP,in,e quindi anche in inverno ho sempre,,,,,,,,,,,,
32:27,NOUN,inverno,quindi anche in inverno ho sempre pensato,,,,Masc,,,Sing,,,,,
32:28,AUX,ho,anche in inverno ho sempre pensato fosse,,,,,Ind,,Sing,1,,,Pres,Fin
32:29,ADV,sempre,in inverno ho sempre pensato fosse un,,,,,,,,,,,,
32:30,VERB,pensato,inverno ho sempre pensato fosse un un,,,,Masc,,,Sing,,,,Past,Part
32:31,VERB,fosse,ho sempre pensato fosse un un luogo,,,,,Sub,,Sing,3,,,Imp,Fin
32:32,DET,un,sempre pensato fosse un un luogo più,,Ind,,Masc,,,Sing,,,Art,,
32:33,DET,un,pensato fosse un un luogo più chiuso,,Ind,,Masc,,,Sing,,,Art,,
32:34,NOUN,luogo,fosse un un luogo più chiuso di,,,,Masc,,,Sing,,,,,
32:35,ADV,più,un un luogo più chiuso di altri,,,,,,,,,,,,
32:36,ADJ,chiuso,un luogo più chiuso di altri,,,,Masc,,,Sing,,,,,
32:37,ADP,di,luogo più chiuso di altri,,,,,,,,,,,,
32:38,PRON,altri,più chiuso di altri,,,,Masc,,,Plur,,,Ind,,
33:1,ADP,in,in generale in questo,,,,,,,,,,,,
33:2,NOUN,generale,in generale in questo momento,,,,Masc,,,Sing,,,,,
33:3,ADP,in,in generale in questo momento è,,,,,,,,,,,,
33:4,DET,questo,in generale in questo momento è la,,,,Masc,,,Sing,,,Dem,,
33:5,NOUN,momento,generale in questo momento è la sala,,,,Masc,,,Sing,,,,,
33:6,VERB,è,in questo momento è la sala perché,,,,,Ind,,Sing,3,,,Pres,Fin
33:7,DET,la,questo momento è la sala perché c',,Def,,Fem,,,Sing,,,Art,,
33:8,NOUN,sala,momento è la sala perché c' è,,,,Fem,,,Sing,,,,,
33:9,SCONJ,perché,è la sala perché c' è il,,,,,,,,,,,,
33:10,PRON,c',la sala perché c' è il camino,,,,,,,Plur,1,,Prs,,
33:11,VERB,è,sala perché c' è il camino e,,,,,Ind,,Sing,3,,,Pres,Fin
33:12,DET,il,perché c' è il camino e mh,,Def,,Masc,,,Sing,,,Art,,
33:13,NOUN,camino,c' è il camino e mh mh,,,,Masc,,,Sing,,,,,
33:14,CCONJ,e,è il camino e mh mh vabbè,,,,,,,,,,,,
33:15,INTJ,mh,il camino e mh mh vabbè ci,,,,,,,,,,,,
33:16,INTJ,mh,camino e mh mh vabbè ci stiamo,,,,,,,,,,,,
33:17,INTJ,vabbè,e mh mh vabbè ci stiamo insieme,,,,,,,,,,,,
33:18,PRON,ci,mh mh vabbè ci stiamo insieme,,,,,,,Plur,1,,Prs,,
33:19,VERB,stiamo,mh vabbè ci stiamo insieme,,,,,Ind,,Plur,1,,,Pres,Fin
33:20,ADV,insieme,vabbè ci stiamo insieme,,,,,,,,,,,,
34:1,ADJ,esatto,esatto c' è il,,,,Masc,,,Sing,,,,,
34:2,PRON,c',esatto c' è il divano,,,,,,,Plur,1,,Prs,,
34:3,VERB,è,esatto c' è il divano comodo,,,,,Ind,,Sing,3,,,Pres,Fin
34:4,DET,il,esatto c' è il divano comodo,,Def,,Masc,,,Sing,,,Art,,
34:5,NOUN,divano,c' è il divano comodo,,,,Masc,,,Sing,,,,,
34:6,ADJ,comodo,è il divano comodo,,,,Masc,,,Sing,,,,,
35:1,VERB,state,state insieme,,,,,Imp,,Plur,2,,,Pres,Fin
35:2,ADV,insieme,state insieme,,,,,,,,,,,,
36:1,CCONJ,e,e però in realtà,,,,,,,,,,,,
36:2,CCONJ,però,e però in realtà non,,,,,,,,,,,,
36:3,ADP,in,e però in realtà non ci,,,,,,,,,,,,
36:4,NOUN,realtà,e però in realtà non ci sto,,,,Fem,,,,,,,,
36:5,ADV,non,però in realtà non ci sto quasi,,,,,,,,,,Neg,,
36:6,PRON,ci,in realtà non ci sto quasi mai,,,,,,,Plur,1,,Prs,,
36:7,VERB,sto,realtà non ci sto quasi mai perché,,,,,Ind,,Sing,1,,,Pres,Fin
36:8,ADV,quasi,non ci sto quasi mai perché son,,,,,,,,,,,,
36:9,ADV,mai,ci sto quasi mai perché son sempre,,,,,,,,,,,,
36:10,SCONJ,perché,sto quasi mai perché son sempre qua,,,,,,,,,,,,
36:11,VERB,son,quasi mai perché son sempre qua a,,,,,Ind,,Sing,1,,,Pres,Fin
36:12,ADV,sempre,mai perché son sempre qua a bologna,,,,,,,,,,,,
36:13,ADV,qua,perché son sempre qua a bologna e,,,,,,,,,,,,
36:14,ADP,a,son sempre qua a bologna e non,,,,,,,,,,,,
36:15,PROPN,bologna,sempre qua a bologna e non ho,,,,Fem,,,Sing,,,,,
36:16,CCONJ,e,qua a bologna e non ho in,,,,,,,,,,,,
36:17,ADV,non,a bologna e non ho in realtà,,,,,,,,,,Neg,,
36:18,VERB,ho,bologna e non ho in realtà un,,,,,Ind,,Sing,1,,,Pres,Fin
36:19,ADP,in,e non ho in realtà un una,,,,,,,,,,,,
36:20,NOUN,realtà,non ho in realtà un una stanza,,,,Fem,,,,,,,,
36:21,X,un,ho in realtà un una stanza preferita,,,,,,,,,,,,
36:22,DET,una,in realtà un una stanza preferita nemmeno,,Ind,,Fem,,,Sing,,,Art,,
36:23,NOUN,stanza,realtà un una stanza preferita nemmeno io,,,,Fem,,,Sing,,,,,
36:24,ADJ,preferita,un una stanza preferita nemmeno io mi,,,,Fem,,,Sing,,,,,
36:25,ADV,nemmeno,una stanza preferita nemmeno io mi sa,,,,,,,,,,,,
36:26,PRON,io,stanza preferita nemmeno io mi sa che,,,,,,,Sing,1,,Prs,,
36:27,PRON,mi,preferita nemmeno io mi sa che ce,,,,,,,Sing,1,,Prs,,
36:28,VERB,sa,nemmeno io mi sa che ce l',,,,,Ind,,Sing,3,,,Pres,Fin
36:29,SCONJ,che,io mi sa che ce l' ho,,,,,,,,,,,,
36:30,PRON,ce,mi sa che ce l' ho anche,,,,,,,Plur,1,,Prs,,
36:31,PRON,l',sa che ce l' ho anche perché,,,,Masc,,,Sing,3,,Prs,,
36:32,VERB,ho,che ce l' ho anche perché casa,,,,,Ind,,Sing,1,,,Pres,Fin
36:33,ADV,anche,ce l' ho anche perché casa mia,,,,,,,,,,,,
36:34,SCONJ,perché,l' ho anche perché casa mia tipo,,,,,,,,,,,,
36:35,NOUN,casa,ho anche perché casa mia tipo è,,,,Fem,,,Sing,,,,,
36:36,DET,mia,anche perché casa mia tipo è molto,,,,Fem,,,Sing,,Yes,Prs,,
36:37,NOUN,tipo,perché casa mia tipo è molto cioè,,,,Masc,,,Sing,,,,,
36:38,VERB,è,casa mia tipo è molto cioè dà,,,,,Ind,,Sing,3,,,Pres,Fin
36:39,ADV,molto,mia tipo è molto cioè dà molto,,,,,,,,,,,,
36:40,CCONJ,cioè,tipo è molto cioè dà molto un,,,,,,,,,,,,
36:41,VERB,dà,è molto cioè dà molto un senso,,,,,Ind,,Sing,3,,,Pres,Fin
36:42,ADV,molto,molto cioè dà molto un senso di,,,,,,,,,,,,
36:43,DET,un,cioè dà molto un senso di freddo,,Ind,,Masc,,,Sing,,,Art,,
36:44,NOUN,senso,dà molto un senso di freddo perché,,,,Masc,,,Sing,,,,,
36:45,ADP,di,molto un senso di freddo perché l',,,,,,,,,,,,
36:46,NOUN,freddo,un senso di freddo perché l' hanno,,,,Masc,,,Sing,,,,,
36:47,SCONJ,perché,senso di freddo perché l' hanno rifatta,,,,,,,,,,,,
36:48,PRON,l',di freddo perché l' hanno rifatta da,,,,Masc,,,Sing,3,,Prs,,
36:49,AUX,hanno,freddo perché l' hanno rifatta da poco,,,,,Ind,,Plur,3,,,Pres,Fin
36:50,VERB,rifatta,perché l' hanno rifatta da poco quindi,,,,Fem,,,Sing,,,,Past,Part
36:51,ADP,da,l' hanno rifatta da poco quindi è,,,,,,,,,,,,
36:52,ADV,poco,hanno rifatta da poco quindi è molto,,,,,,,,,,Ind,,
36:53,CCONJ,quindi,rifatta da poco quindi è molto moderna,,,,Masc,,,Plur,,,,,
36:54,VERB,è,da poco quindi è molto moderna,,,,,Ind,,Sing,3,,,Pres,Fin
36:55,ADV,molto,poco quindi è molto moderna,,,,,,,,,,,,
36:56,ADJ,moderna,quindi è molto moderna,,,,Fem,,,Sing,,,,,
37:1,CCONJ,invece,invece prima era tutta,,,,,,,,,,,,
37:2,ADV,prima,invece prima era tutta fatta,,,,,,,,,,,,
37:3,AUX,era,invece prima era tutta fatta di,,,,,Ind,,Sing,3,,,Imp,Fin
37:4,ADV,tutta,invece prima era tutta fatta di legno,,,,,,,,,,Ind,,
37:5,VERB,fatta,prima era tutta fatta di legno e,,,,Fem,,,Sing,,,,,
37:6,ADP,di,era tutta fatta di legno e c',,,,,,,,,,,,
37:7,NOUN,legno,tutta fatta di legno e c' era,,,,Masc,,,Sing,,,,,
37:8,CCONJ,e,fatta di legno e c' era il,,,,,,,,,,,,
37:9,PRON,c',di legno e c' era il camino,,,,,,,Plur,1,,Prs,,
37:10,VERB,era,legno e c' era il camino e,,,,,Ind,,Sing,3,,,Imp,Fin
37:11,DET,il,e c' era il camino e adesso,,Def,,Masc,,,Sing,,,Art,,
37:12,NOUN,camino,c' era il camino e adesso non,,,,Masc,,,Sing,,,,,
37:13,CCONJ,e,era il camino e adesso non c',,,,,,,,,,,,
37:14,ADV,adesso,il camino e adesso non c' è,,,,,,,,,,,,
37:15,ADV,non,camino e adesso non c' è più,,,,,,,,,,Neg,,
37:16,PRON,c',e adesso non c' è più,,,,,,,Plur,1,,Prs,,
37:17,VERB,è,adesso non c' è più,,,,,Ind,,Sing,3,,,Pres,Fin
37:18,ADV,più,non c' è più,,,,,,,,,,,,
38:1,CCONJ,e,e prima la mia,,,,,,,,,,,,
38:2,ADV,prima,e prima la mia stanza,,,,,,,,,,,,
38:3,DET,la,e prima la mia stanza preferita,,Def,,Fem,,,Sing,,,Art,,
38:4,DET,mia,e prima la mia stanza preferita penso,,,,Fem,,,Sing,,Yes,Prs,,
38:5,NOUN,stanza,prima la mia stanza preferita penso fosse,,,,Fem,,,Sing,,,,,
38:6,ADJ,preferita,la mia stanza preferita penso fosse la,,,,Fem,,,Sing,,,,,
38:7,VERB,penso,mia stanza preferita penso fosse la cucina,,,,,Ind,,Sing,1,,,Pres,Fin
38:8,VERB,fosse,stanza preferita penso fosse la cucina perché,,,,,Sub,,Sing,3,,,Imp,Fin
38:9,DET,la,preferita penso fosse la cucina perché era,,Def,,Fem,,,Sing,,,Art,,
38:10,NOUN,cucina,penso fosse la cucina perché era grande,,,,Fem,,,Sing,,,,,
38:11,SCONJ,perché,fosse la cucina perché era grande e,,,,,,,,,,,,
38:12,VERB,era,la cucina perché era grande e c',,,,,Ind,,Sing,3,,,Imp,Fin
38:13,ADJ,grande,cucina perché era grande e c' era,,,,,,,Plur,,,,,
38:14,CCONJ,e,perché era grande e c' era il,,,,,,,,,,,,
38:15,PRON,c',era grande e c' era il tavolo,,,,,,,Plur,1,,Prs,,
38:16,VERB,era,grande e c' era il tavolo,,,,,Ind,,Sing,3,,,Imp,Fin
38:17,DET,il,e c' era il tavolo,,Def,,Masc,,,Sing,,,Art,,
38:18,NOUN,tavolo,c' era il tavolo,,,,Masc,,,Sing,,,,,
39:1,PRON,c',c' era pure un,,,,,,,Plur,1,,Prs,,
39:2,VERB,era,c' era pure un divanetto,,,,,Ind,,Sing,3,,,Imp,Fin
39:3,ADV,pure,c' era pure un divanetto,,,,,,,,,,,,
39:4,DET,un,c' era pure un divanetto,,Ind,,Masc,,,Sing,,,Art,,
39:5,NOUN,divanetto,era pure un divanetto,,,,Masc,,,Sing,,,,,
40:1,INTJ,sì,sì però adesso non,,,,,,,,,,,,
40:2,CCONJ,però,sì però adesso non ce,,,,,,,,,,,,
40:3,ADV,adesso,sì però adesso non ce l',,,,,,,,,,,,
40:4,ADV,non,sì però adesso non ce l' ho,,,,,,,,,,Neg,,
40:5,PRON,ce,però adesso non ce l' ho,,,,,,,Plur,1,,Prs,,
40:6,PRON,l',adesso non ce l' ho,,,,Masc,,,Sing,3,,Prs,,
40:7,VERB,ho,non ce l' ho,,,,,Ind,,Sing,1,,,Pres,Fin
41:1,INTJ,okay,okay ehm quindi stai,,,,,,,,,,,,
41:2,INTJ,ehm,okay ehm quindi stai vicina,,,,,,,,,,,,
41:3,CCONJ,quindi,okay ehm quindi stai vicina a,,,,,,,,,,,,
41:4,VERB,stai,okay ehm quindi stai vicina a il,,,,,Ind,,Sing,2,,,Pres,Fin
41:5,ADJ,vicina,ehm quindi stai vicina a il centro,,,,Fem,,,Sing,,,,,
41:6,ADP,a,quindi stai vicina a il centro e,,,,,,,,,,,,
41:7,DET,il,stai vicina a il centro e vai,,Def,,Masc,,,Sing,,,Art,,
