tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
580	TOI075	1295.329	1296.29	0.961	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e quindi:	e quindi:	e quindi
581	TOI075	1296.634	1297.725	1.091	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	quella casa lì	quella casa lì	quella casa lì
582	TOI075	1298.363	1299.004	0.641	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	x que~	x que~	x que~
583	TOI075	1299.394	1301.57	2.176	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	una buona parte sono persone:	una buona parte sono persone:	una buona parte sono persone
584	TOI075	1301.82	1303.949	2.129	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	m~ di origini meridionali	m~ di origini meridionali	m~ di origini meridionali
585	TOI075	1304.709	1309.404	4.695	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	14	piemontesi x veri e propri (.) ce ne sono pochi ce n'è qualcuno ma	piemontesi x veri e propri {P} ce ne sono pochi ce n'è qualcuno ma	piemontesi x veri e propri {P} ce ne sono pochi ce n' è qualcuno ma
586	TOI075	1310.772	1313.054	2.282	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	c'erano dei VENETI di altre:	c'erano dei VENETI di altre:	c' erano dei veneti di altre
587	TOI075	1313.425	1315.791	2.366	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	al~ altre origini pugliesi,	al~ altre origini pugliesi,	al~ altre origini pugliesi
588	TOI075	1316.203	1317.173	0.97	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	e così via	e così via	e così via
589	TOI075	1317.268	1319.024	1.756	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[insomma c'è un po' di tutto]	[insomma c'è un po' di tutto]	insomma c' è un po' di tutto
590	TOR001	1317.276	1319.642	2.366	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	5	[mhmhmh (.) un po' di] tutto	[mhmhmh {P} un po' di] tutto	mhmhmh {P} un po' di tutto
591	TOI075	1319.801	1321.152	1.351	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	torre di babele	torre di babele	torre di babele
592	TOI075	1321.384	1322.056	0.672	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	ride	ride	ride
593	TOR001	1322.995	1325.209	2.214	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	e si ricorda appunto come::	e si ricorda appunto come::	e si ricorda appunto come
594	TOR001	1325.53	1326.804	1.274	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	come venivano accolti?	come venivano accolti?	come venivano accolti
595	TOR001	1326.9	1328.77	1.87	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	gli immigrati da altre regioni?	gli immigrati da altre regioni?	gli immigrati da altre regioni
596	TOI075	1329.018	1334.11	5.092	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	13	mah io x non erano accolti con molta ((ride)) simpatia eh diciamo la verità	mah io x non erano accolti con molta {ride} simpatia eh diciamo la verità	mah io x non erano accolti con molta {ride} simpatia eh diciamo la verità
597	TOI075	1334.775	1336.317	1.542	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	i~ io personalmente	i~ io personalmente	i~ io personalmente
598	TOI075	1336.612	1341.17	4.558	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	non mi sono mai per~ preoccupato sono sempre stato uno così	non mi sono mai per~ preoccupato sono sempre stato uno così	non mi sono mai per~ preoccupato sono sempre stato uno così
599	TOI075	1341.668	1343.011	1.343	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	libera:le insomma	libera:le insomma	liberale insomma
600	TOR001	1343.102	1343.72	0.618	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh	mhmh	mhmh
601	TOI075	1343.755	1345.74	1.985	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	cercavo di essere amico con tutti	cercavo di essere amico con tutti	cercavo di essere amico con tutti
602	TOI075	1346.214	1347.512	1.298	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	gli unici (coi quali)	gli unici (coi quali)	gli unici coi quali
603	TOI075	1347.984	1349.496	1.512	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	mi sento un po':	mi sento un po':	mi sento un po'
604	TOI075	1349.765	1352.551	2.786	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	gli unici coi quali mi sento un po' razzista sono gli zingari	gli unici coi quali mi sento un po' razzista sono gli zingari	gli unici coi quali mi sento un po' razzista sono gli zingari
605	TOR001	1352.951	1353.57	0.619	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
606	TOI075	1352.951	1353.57	0.619	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[i rom]	[i rom]	i rom
607	TOI075	1353.823	1357.326	3.503	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	10	ma non per motivi raziali ma perchè la maggior parte	ma non per motivi raziali ma perché la maggior parte	ma non per motivi raziali ma perché la maggior parte
608	TOI075	1357.628	1360.475	2.847	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	vivono diciamo di truffe di rapine	vivono diciamo di truffe di rapine	vivono diciamo di truffe di rapine
609	TOI075	1360.771	1365.16	4.389	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	non es~ per loro non esiste il lavoro onesto è quello che	non es~ per loro non esiste il lavoro onesto è quello che	non es~ per loro non esiste il lavoro onesto è quello che
610	TOR001	1365.178	1365.544	0.366	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh	mhmh	mhmh
611	TOI075	1365.577	1367.692	2.115	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	dà f~ non dà fastidio solo a me	dà f~ non dà fastidio solo a me	dà f~ non dà fastidio solo a me
612	TOI075	1368.056	1372.246	4.19	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	sono mal visti da tutta la dalla maggioranza delle persone	sono mal visti da tutta la dalla maggioranza delle persone	sono mal visti da tutta la dalla maggioranza delle persone
613	TOI075	1372.602	1374.129	1.527	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	sono malvisti per quello.	sono malvisti per quello.	sono malvisti per quello
614	TOI075	1374.313	1378.198	3.885	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[perchè] non sanno cosa vuol dire lavorare	[perché] non sanno cosa vuol dire lavorare	perché non sanno cosa vuol dire lavorare
615	TOR001	1374.324	1374.728	0.404	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
616	TOI075	1378.449	1380.082	1.633	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	ades~ magari anche fra loro	ades~ magari anche fra loro	ades~ magari anche fra loro
617	TOI075	1380.342	1382.212	1.87	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	ce ne sarà qualcuno per bene	ce ne sarà qualcuno per bene	ce ne sarà qualcuno per bene
618	TOI075	1382.728	1385.927	3.199	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	per per noi è difficile distinguere	per per noi è difficile distinguere	per per noi è difficile distinguere
619	TOI075	1386.229	1389.282	3.053	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	persona onesta dal disonesto	persona onesta dal disonesto	persona onesta dal disonesto
620	TOR001	1389.741	1390.13	0.389	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh	mh	mh
621	TOI075	1390.139	1392.597	2.458	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	è un po' un problema [quello]	è un po' un problema [quello]	è un po' un problema quello
622	TOR001	1391.987	1392.597	0.61	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
623	TOR001	1393.208	1399.98	6.772	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	ma e appunto sulla migrazione italiana non erano accolti bene e questo si sa	ma e appunto sulla migrazione italiana non erano accolti bene e questo si sa	ma e appunto sulla migrazione italiana non erano accolti bene e questo si sa
624	TOR001	1400.366	1402.376	2.01	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	ma si ricorda degli esempi concreti?	ma si ricorda degli esempi concreti?	ma si ricorda degli esempi concreti
625	TOR001	1402.584	1405.356	2.772	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	10	cioè dove (.) in che tipo di case andavano ad abitare	cioè dove {P} in che tipo di case andavano ad abitare	cioè dove {P} in che tipo di case andavano ad abitare
626	TOI075	1405.782	1409.564	3.782	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	eh beh certo andavano ad abitare nelle case più vecchie	eh beh certo andavano ad abitare nelle case più vecchie	eh beh certo andavano ad abitare nelle case più vecchie
627	TOI075	1409.653	1411.158	1.505	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	4	(perchè) costavano di meno	(perché) costavano di meno	perché costavano di meno
628	TOI075	1411.297	1412.027	0.73	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	1	perchè	perché	perché
629	TOI075	1412.31	1414.594	2.284	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	veramente quando arrivavano qui	veramente quando arrivavano qui	veramente quando arrivavano qui
630	TOI075	1415.04	1418.689	3.649	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e:h avevano pochi s~ pochi soldi a disposizione	e:h avevano pochi s~ pochi soldi a disposizione	eh avevano pochi s~ pochi soldi a disposizione
631	TOI075	1418.77	1422.31	3.54	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	quindi quelli quelli che stavano meglio	quindi quelli quelli che stavano meglio	quindi quelli quelli che stavano meglio
632	TOI075	1422.783	1425.418	2.635	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	anche quelli che non so xxx avevano	anche quelli che non so xxx avevano	anche quelli che non so xxx avevano
633	TOI075	1425.716	1431.324	5.608	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	un lavoro un po': remunerativo andavano a x abitare nelle case nuove	un lavoro un po': remunerativo andavano a x abitare nelle case nuove	un lavoro un po' remunerativo andavano a x abitare nelle case nuove
634	TOI075	1431.351	1432.986	1.635	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	3	perchè nel frattempo	perché nel frattempo	perché nel frattempo
635	TOI075	1433.121	1435.729	2.608	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	si sono costruite molte case nu[o:ve]	si sono costruite molte case nu[o:ve]	si sono costruite molte case nuove
636	TOR001	1435.242	1435.729	0.487	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmh]	[mhmh]	mhmh
637	TOI075	1436.006	1439.438	3.432	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	10	la maggior parte delle case (.) che lei vede in giro	la maggior parte delle case {P} che lei vede in giro	la maggior parte delle case {P} che lei vede in giro
638	TOI075	1439.676	1441.919	2.243	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	sono state costruite dopo la guerra	sono state costruite dopo la guerra	sono state costruite dopo la guerra
639	TOI075	1442.026	1447.756	5.73	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	quindi chi chi aveva più possibilità andava ad abitare nella casa nuova	quindi chi chi aveva più possibilità andava ad abitare nella casa nuova	quindi chi chi aveva più possibilità andava ad abitare nella casa nuova
640	TOI075	1447.945	1450.999	3.054	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	che era più elegante e più confrortevole	che era più elegante e più confrortevole	che era più elegante e più confrortevole
641	TOI075	1451.292	1454.927	3.635	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	e i poveretti andavano ad abitare nelle case vecchie	e i poveretti andavano ad abitare nelle case vecchie	e i poveretti andavano ad abitare nelle case vecchie
642	TOI075	1455.024	1458.051	3.027	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	dove [dove] ci stava si spendeva di meno	dove [dove] ci stava si spendeva di meno	dove dove ci stava si spendeva di meno
643	TOR001	1455.037	1455.591	0.554	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[certo]	[certo]	certo
644	TOI075	1459.064	1461.01	1.946	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	è logico è sempre stato così	è logico è sempre stato così	è logico è sempre stato così
645	TOR001	1461.545	1462.316	0.771	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmhmh	mhmhmh	mhmhmh
646	TOR001	1462.358	1464.723	2.365	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e si ricorda poi nel corso degli anni	e si ricorda poi nel corso degli anni	e si ricorda poi nel corso degli anni
647	TOR001	1465.711	1468.589	2.878	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	come è cambiata questa relazione, [cioè pian piano]	come è cambiata questa relazione, [cioè pian piano]	come è cambiata questa relazione cioè pian piano
648	TOI075	1467.582	1470.163	2.581	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[e:::h] praticamente	[e:::h] praticamente	eh praticamente
649	TOI075	1470.53	1472.584	2.054	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	gli immigrati italiani sono	gli immigrati italiani sono	gli immigrati italiani sono
650	TOI075	1472.895	1475.408	2.513	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	siamo diventati tutti italiani	siamo diventati tutti italiani	siamo diventati tutti italiani
651	TOR001	1475.097	1475.664	0.567	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
652	TOI075	1475.693	1479.377	3.784	True	0	0	0	0	0	0	1	False	False	False	False	False	_	0	0	0	6	e quindi ci sentiamo abbastanza solidali	e quindi ci sentiamo abbastanza solidali	e quindi ci sentiamo abbastanza solidali
653	TOI075	1479.547	1482.52	2.973	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e viceversa sono arrivati gli immigrati	e viceversa sono arrivati gli immigrati	e viceversa sono arrivati gli immigrati
654	TOI075	1482.8	1484.813	2.013	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	dal dall'estero e quindi	dal dall'estero e quindi	dal dall' estero e quindi
655	TOI075	1485.086	1493.397	8.311	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	20	gli stesso problema che c'era allora con i gli gli immigrati italiani è con questi che arrivano dall'estero	gli stesso problema che c'era allora con i gli gli immigrati italiani è con questi che arrivano dall'estero	gli stesso problema che c' era allora con i gli gli immigrati italiani è con questi che arrivano dall' estero
656	TOI075	1493.922	1496.963	3.041	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	specialmente da dal dall'africa,	specialmente da dal dall'africa,	specialmente da dal dall' africa
657	TOI075	1497.05	1498.793	1.743	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	dal gli arabi,	dal gli arabi,	dal gli arabi
658	TOI075	1498.932	1500.378	1.446	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	e via dicendo	e via dicendo	e via dicendo
659	TOR001	1500.479	1501.087	0.608	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	certo	certo	certo
660	TOR001	1501.539	1505.472	3.933	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	e quali sono secondo lei le caratteristiche in comune	e quali sono secondo lei le caratteristiche in comune	e quali sono secondo lei le caratteristiche in comune
661	TOR001	1505.892	1508.081	2.189	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	tra queste due ondate migratorie,	tra queste due ondate migratorie,	tra queste due ondate migratorie
662	TOI075	1508.279	1512.036	3.757	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	mah è difficile fare un parallelo sa	mah è difficile fare un parallelo sa	mah è difficile fare un parallelo sa
663	TOI075	1512.116	1513.981	1.865	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	i tempi sono cambiati,	i tempi sono cambiati,	i tempi sono cambiati
664	TOI075	1514.098	1515.432	1.334	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	2	quindi (.) cioè	quindi {P} cioè	quindi {P} cioè
665	TOI075	1515.488	1516.339	0.851	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	per esempio	per esempio	per esempio
666	TOI075	1516.791	1518.913	2.122	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	primi (nel) diciamo	primi (nel) diciamo	primi nel diciamo
667	TOI075	1519.169	1521.371	2.202	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	subito dopo la fine della guerra	subito dopo la fine della guerra	subito dopo la fine della guerra
668	TOI075	1521.483	1523.524	2.041	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	gente che avessero la macchina	gente che avessero la macchina	gente che avessero la macchina
669	TOI075	1523.77	1525.122	1.352	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	erano POCHISSIMI	erano POCHISSIMI	erano pochissimi
670	TOR001	1525.256	1525.702	0.446	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh	mhmh	mhmh
671	TOI075	1525.708	1531.033	5.325	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	poi man mano, specialmente quelli che hanno cominciato a lavorare alla fiat	poi man mano, specialmente quelli che hanno cominciato a lavorare alla fiat	poi man mano specialmente quelli che hanno cominciato a lavorare alla fiat
672	TOI075	1531.248	1533.581	2.333	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	si sono comprati la macchina magari	si sono comprati la macchina magari	si sono comprati la macchina magari
673	TOI075	1533.751	1535.94	2.189	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	a condizioni di favore e quindi	a condizioni di favore e quindi	a condizioni di favore e quindi
674	TOI075	1536.235	1539.059	2.824	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	poco per volta l'automobile non era più	poco per volta l'automobile non era più	poco per volta l' automobile non era più
675	TOI075	1539.255	1540.822	1.567	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	uno status symbol	uno status symbol	uno status symbol
676	TOI075	1541.076	1544.806	3.73	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	ma era una cosa di oggetto un oggettoo comune co[me:]	ma era una cosa di oggetto un oggettoo comune co[me:]	ma era una cosa di oggetto un oggettoo comune come
677	TOR002	1544.495	1544.819	0.324	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì]	[sì]	sì
678	TOI075	1545.103	1546.535	1.432	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	il frigorifero	il frigorifero	il frigorifero
679	TOR001	1546.708	1547.37	0.662	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
680	TOR002	1546.708	1547.37	0.662	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
681	TOI075	1547.425	1548.858	1.433	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	4	o la lavatrice perchè	o la lavatrice perché	o la lavatrice perché
682	TOI075	1549.023	1551.347	2.324	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	anche gli elettrodomestici	anche gli elettrodomestici	anche gli elettrodomestici
683	TOI075	1551.509	1555.995	4.486	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	prima della guerra non non si u~ non c'erano nelle ca:se	prima della guerra non non si u~ non c'erano nelle ca:se	prima della guerra non non si u~ non c' erano nelle case
684	TOR001	1556.09	1556.914	0.824	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmhmhm	mhmhmhm	mhmhmhm
685	TOI075	1557.0069999999998	1560.556	3.649	True	0	0	0	0	0	0	1	False	False	False	False	False	_	0	0	0	9	a casa mia il primo frigorifero lo abbiamo acquistato	a casa mia il primo frigorifero lo abbiamo acquistato	a casa mia il primo frigorifero lo abbiamo acquistato
686	TOI075	1560.769	1562.715	1.946	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	nel sessanta o giù di lì	nel sessanta o giù di lì	nel sessanta o giù di lì
687	TOI075	1563.025	1564.607	1.582	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	poi la lavatri:ce,	poi la lavatri:ce,	poi la lavatrice
688	TOI075	1564.922	1568.719	3.797	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	l~ la televisione sa poco per [volta:]	l~ la televisione sa poco per [volta:]	l~ la televisione sa poco per volta
689	TOR001	1568.117	1568.739	0.622	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[certo]	[certo]	certo
690	TOI075	1569.59	1575.171	5.581	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	secondo i progressi della tecnica, ci siamo adeguati	secondo i progressi della tecnica, ci siamo adeguati	secondo i progressi della tecnica ci siamo adeguati
691	TOR001	1575.171	1575.928	0.757	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmh[mh]	mhmh[mh]	mhmhmh
692	TOI075	1575.591	1579.05	3.459	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[u]na volta eran tutte cose sconosciute anche	[u]na volta eran tutte cose sconosciute anche	una volta eran tutte cose sconosciute anche
693	TOI075	1579.222	1580.843	1.621	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	gli elettrodomestici	gli elettrodomestici	gli elettrodomestici
694	TOI075	1581.14	1582.951	1.811	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	erano solo cosa da ricchi	erano solo cosa da ricchi	erano solo cosa da ricchi
695	TOI075	1583.326	1586.096	2.77	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[non erano cosa] da persone normali	[non erano cosa] da persone normali	non erano cosa da persone normali
696	TOR002	1583.332	1584.4	1.068	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[mhmhmhm]	[mhmhmhm]	mhmhmhm
697	TOR001	1586.132	1586.605	0.473	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	certo	certo	certo
698	TOR001	1588.135	1589.446	1.311	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	e:: e appunto	e:: e appunto	e e appunto
699	TOR001	1589.623	1592.542	2.919	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	anche in base al tipo diverso di persone	anche in base al tipo diverso di persone	anche in base al tipo diverso di persone
700	TOR001	1592.725	1594.225	1.5	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	che veniva a vivere a torino	che veniva a vivere a torino	che veniva a vivere a torino
701	TOI075	1594.363	1594.674	0.311	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh	mh	mh
702	TOI075	1594.802	1596.542	1.74	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((porzione rimossa per motivi di privacy))	{porzione_rimossa_per_motivi_di_privacy}	{porzione_rimossa_per_motivi_di_privacy}
703	TOR001	1638.981	1643.117	4.136	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	okay, e quindi secondo lei nel complesso è cambiata in peggio la città?	okay, e quindi secondo lei nel complesso è cambiata in peggio la città?	okay e quindi secondo lei nel complesso è cambiata in peggio la città
704	TOI075	1643.586	1647.978	4.392	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	eh eh diciamo no~ è difficile dire che sia migliorata eh	eh eh diciamo no~ è difficile dire che sia migliorata eh	eh eh diciamo no~ è difficile dire che sia migliorata eh
705	TOI075	1650.209	1652.668	2.459	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	è ovvio che tutti tendono a	è ovvio che tutti tendono a	è ovvio che tutti tendono a
706	TOI075	1653.003	1655.868	2.865	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	pensare che una volta si stava bene	pensare che una volta si stava bene	pensare che una volta si stava bene
707	TOI075	1656.459	1658.675	2.216	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	poi tutti hanno nostalgia	poi tutti hanno nostalgia	poi tutti hanno nostalgia
708	TOI075	1658.943	1660.321	1.378	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	del passato ma	del passato ma	del passato ma
709	TOI075	1660.722	1665.128	4.406	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	in linea di massima non direi che (.) la situazione sia migliorata	in linea di massima non direi che {P} la situazione sia migliorata	in linea di massima non direi che {P} la situazione sia migliorata
710	TOR001	1666.029	1666.8	0.771	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mhmhmh	mhmhmh	mhmhmh
711	TOI075	1667.006	1669.02	2.014	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	secondo il mio modesto parere	secondo il mio modesto parere	secondo il mio modesto parere
712	TOI075	1669.941	1671.549	1.608	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	tutto è relativo eh	tutto è relativo eh	tutto è relativo eh
713	TOI075	1671.782	1673.079	1.297	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	quello che sta bene	quello che sta bene	quello che sta bene
714	TOR001	1673.263	1674.115	0.852	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[ah sì certo]	[ah sì certo]	ah sì certo
715	TOI075	1673.31	1675.013	1.703	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[è contento] di stare	[è contento] di stare	è contento di stare
716	TOI075	1675.309	1678.4260000000002	3.217	True	0	0	0	0	0	0	1	False	False	False	False	False	_	1	0	0	11	come è adesso e chi (.) chi sta male è ovvio che	come è adesso e chi {P} chi sta male è ovvio che	come è adesso e chi {P} chi sta male è ovvio che
717	TOR002	1678.504	1678.815	0.311	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	((ride))	{ride}	{ride}
718	TOI075	1678.822	1680.438	1.716	True	0	0	0	0	0	0	1	False	False	False	False	False	_	0	0	0	3	non è contento	non è contento	non è contento
719	TOR001	1680.52	1681.142	0.622	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	certo	certo	certo
720	TOI075	1681.18	1682.571	1.391	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	c'è poco da fare	c'è poco da fare	c' è poco da fare
